id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2791041,COZY DOUBLE ROOM IN TAKSIM,11288450,Malih,,Beyoglu,41.03681,28.98147,Private room,104,1,0,,,8,365
2791449,Historical Penthouse ,14044976,Akif,,Beyoglu,41.03527,28.97604,Private room,196,1,0,,,1,365
2797206,COMFORTABLE TRIPLE ROOM IN TAKSIM,11288450,Malih,,Beyoglu,41.03698,28.98154,Private room,133,1,0,,,8,365
2805379,CENTRALLY LOCATED APARTMENT,14350326,Hande,,Sisli,41.05171,28.98294,Private room,162,2,4,2014-10-29,0.06,1,365
2808977,Super host in shared Apartment,12820685,Mark,,Beyoglu,41.03696,28.97479,Private room,202,3,27,2018-06-21,0.43,1,334
2813044,Alyon Suite,14391240,Gül,,Beyoglu,41.03535,28.98247,Private room,462,1,0,,,2,365
2817394,"İstiklal Street, heart of the city!!",9991762,Baturalp,,Beyoglu,41.02762,28.97525,Private room,133,1,0,,,1,362
2817478,central flat with a great view,5014374,Zeynep,,Beyoglu,41.03267,28.97646,Entire home/apt,202,2,55,2019-06-17,2.13,1,42
2818641,DESIGNED STUDIO WITH AMAZING VIEW,8714735,Fatih,,Beyoglu,41.0296,28.98491,Private room,428,2,0,,,1,365
2819403,"Private Bath Room, close to Blue Mosque.",8253194,Ramazan,,Fatih,41.00469,28.97012,Private room,162,2,0,,,5,361
2819950,Charming Central Galata Flat,14426482,Lara,,Beyoglu,41.02835,28.97871,Entire home/apt,318,1,1,2014-04-30,0.02,1,0
2821675,Bakırköy Rooftop 40 m2 Living Room & Bedroom,3155348,Orcun,,Bakirkoy,40.98701,28.87871,Private room,144,1,3,2019-01-20,0.30,7,365
2822281,Sea and house,5784978,Murat,,Fatih,41.00278,28.93906,Private room,173,1,0,,,1,365
2823062,"Very Close to Kadıkoy,Bostanci",14441248,Okan,,Maltepe,40.95,29.12729,Private room,64,1,0,,,1,364
2827206,"Home&Office ""on"" the Baghdad Avenue",1322827,Ozgur,,Kadikoy,40.96881,29.06767,Entire home/apt,260,28,1,2015-10-31,0.02,1,0
2827674,Nevizade de şık daire,14391240,Gül,,Beyoglu,41.03442,28.97636,Entire home/apt,462,1,0,,,2,365
2833639,Comfortable Room Near Underground,14349910,Ozan,,Atasehir,41.00049,29.07635,Private room,601,1,0,,,1,365
2835872,Cozy and peaceful room in Beşiktaş,13950510,Barış,,Besiktas,41.04564,29.01172,Private room,58,1,6,2015-12-03,0.10,1,0
2836105,Room at Ulus İstanbul,14507840,Nilay,,Besiktas,41.06956,29.02735,Private room,98,1,1,2016-07-26,0.03,1,365
2837009,GALATA AREA AUTHENTİC APART,4372567,Hatice,,Beyoglu,41.02555,28.97478,Entire home/apt,243,2,107,2019-06-11,2.25,3,319
2837778,İstiklal caddesine yürüyerek 2 dk ,14516701,Nuray,,Beyoglu,41.03455,28.98024,Private room,653,1,0,,,1,365
2842055,Istanbul Irini Seaview House,14537662,Anne Dumortier,,Fatih,41.00568,28.98063,Entire home/apt,1052,1,67,2019-06-13,1.08,1,270
2843568,ISTANBUL/ TAKSIM FLATMATE,14542621,Esma,,Beyoglu,41.03434,28.97206,Private room,329,1,0,,,1,365
2846242,kadın misafire özel oda,9350479,Şükran,,Besiktas,41.04831,28.99847,Private room,29,2,0,,,1,0
2847203,1 bedroom apartment near Taksim,454327,Firat,,Sisli,41.05044,28.98036,Entire home/apt,376,1,0,,,1,349
2852844,Samatya Seaside Vintage Hideaway,7221348,Catherine & Abit,,Fatih,41.00062,28.93048,Private room,433,1,0,,,2,365
2855730,Cozy private room with double bed,4215597,Okan,,Kartal,40.89079,29.22266,Private room,116,1,1,2014-05-30,0.02,1,365
2856208,ayasofya houses 1 Old city,14601992,Metin,,Fatih,41.01125,28.97997,Entire home/apt,220,2,50,2019-06-05,0.81,5,347
2856698,coshkun house 3 Old city,14601992,Metin,,Fatih,41.00887,28.97919,Entire home/apt,277,2,6,2019-06-12,0.23,5,334
2856732,I have 3 rooms! Enjoy your choice!,14604298,Fuat,,Umraniye,41.03333,29.15665,Private room,329,1,0,,,1,365
2856810,ayasofya houses 2 Old city,14601992,Metin,,Fatih,41.01073,28.9788,Entire home/apt,364,2,39,2019-06-26,0.82,5,242
2856961,ayasofya houses double ,14601992,Metin,,Fatih,41.01049,28.97836,Entire home/apt,364,2,4,2019-03-11,0.08,5,360
2858762,"Huge terrace,cozy,central,best area",6177432,Deniz,,Beyoglu,41.03138,28.98239,Entire home/apt,295,2,29,2019-06-23,0.49,1,79
2870069,2 bedroom flat,14670572,Güldem,,Beyoglu,41.03343,28.98679,Entire home/apt,578,5,0,,,1,365
2878405,Nice triple room in taksim,11288450,Malih,,Beyoglu,41.03634,28.98144,Private room,133,1,0,,,8,365
2885003,Fascinating Location near Taksim Sq,11105642,Coşan,,Sisli,41.04639,28.98494,Private room,127,2,0,,,1,365
2888215,Small cheap good location,4800208,Dilek,,Sisli,41.04601,28.97844,Private room,87,30,2,2014-07-03,0.03,1,365
2888606,Lovely room in bright garden flat..,14762099,Deniz,,Tuzla,40.83077,29.29978,Private room,69,15,2,2018-07-30,0.03,1,164
2891320,HERE 2 SLEEP !!,14777270,Al,,Beyoglu,41.03964,28.98018,Entire home/apt,156,1,0,,,1,364
2892644,a single room,225378,Goksel,,Beyoglu,41.03449,28.98022,Private room,162,1,0,,,2,365
2893856,Cosy Apartment in the Center,14790539,Merve,,Sisli,41.06774,29.00781,Entire home/apt,462,3,3,2014-10-07,0.05,1,0
2894427,NICE APARTMENT IN TAKSIM,11288450,Malih,,Beyoglu,41.03609,28.98015,Entire home/apt,867,1,0,,,8,365
2897118,Cute Studio in Cihangir BEYOĞLU,2769925,Pelin,,Beyoglu,41.03223,28.98175,Entire home/apt,162,2,229,2019-06-12,3.69,7,79
2899452,Galata Charm+ 3 BR +High Ceilings,5780153,Idil,,Beyoglu,41.02576,28.97428,Entire home/apt,589,1,161,2019-06-10,2.65,4,344
2901690,XUXU'S ISTANBUL HOME,8195361,Zuhal,,Maltepe,40.97128,29.12621,Entire home/apt,751,1000,0,,,1,365
2903256,Your Luxurious Motorhome in Turkey,14346128,Pampacamper,,Beyoglu,41.037,28.98756,Entire home/apt,855,5,0,,,2,363
2905135,Şişli Luxury Apt- new summer price,1425896,Deniz,,Sisli,41.05431,28.98043,Entire home/apt,393,1,0,,,3,0
2905682,Bomonti Lux Apart,1425896,Deniz,,Sisli,41.05565,28.98007,Entire home/apt,329,1,0,,,3,0
2908278,2 minute walk to the Blue Mosque ,8655912,Ayşe,,Fatih,41.00507,28.97817,Entire home/apt,485,1,3,2014-10-04,0.05,3,365
2908384,2 minute walk to the Blue Mosque ,8655912,Ayşe,,Fatih,41.00478,28.97668,Entire home/apt,416,1,0,,,3,365
2911683,"Great Location, Nişantaşı İstanbul",13303192,Aytul,,Besiktas,41.04898,29.00496,Entire home/apt,491,1,0,,,1,364
2912078,Luxe King Studio in the Taksim,14875223,Murat,,Beyoglu,41.03678,28.98148,Private room,191,1,34,2019-01-13,0.57,19,361
2912451,Luxe Apartment  1+1 in Taksim ,14875223,Murat,,Beyoglu,41.03689,28.98075,Entire home/apt,260,2,7,2019-05-02,0.12,19,353
2912606,Connected 4 bedroom apartment,14875223,Murat,,Beyoglu,41.03802,28.98094,Entire home/apt,526,3,3,2018-10-28,0.05,19,345
2916065,Rental room @ kadikoy,12989550,Dogukan,,Kadikoy,40.98095,29.04136,Private room,1156,1,1,2015-02-01,0.02,2,365
2916501,"quite new , clean , istanbul",14893889,Emre,,Sisli,41.08782,29.00587,Private room,208,1,3,2014-08-31,0.05,1,365
2918006,Central secure 100m2 residence unit,6315637,Cem,,Besiktas,41.05303,29.00826,Entire home/apt,751,1,0,,,1,365
2919911,Spacious Room|Metro to Taksim/Eminönü/Blue Mosque,6624507,Baransel,,Sisli,41.04759,28.98484,Private room,75,1,24,2019-06-27,0.41,1,62
2921073,{Berry} Dream Bicycle Concept - Tiny Studio,11635163,Güner - Berivan - Erdal,,Beyoglu,41.03829,28.9744,Entire home/apt,133,2,21,2019-06-10,0.33,32,365
2922100,Luxury King Studio in the Taksim,14875223,Murat,,Beyoglu,41.03785,28.98249,Entire home/apt,225,1,49,2019-05-23,0.81,19,361
2922129,Lovely place to be...,6145891,Vivian,,Sariyer,41.08998,29.04803,Entire home/apt,243,2,24,2019-06-26,0.40,1,89
2931475,Secret Garden,14968383,Elif,,Kagithane,41.06516,28.95305,Entire home/apt,110,2,166,2019-06-17,2.69,1,308
2932815,5 min walk to Metro-4.levent,14873714,Melis & Oya,,Besiktas,41.08723,29.01242,Entire home/apt,405,5,40,2019-05-02,0.70,1,334
2933185,{Berry} Topkapi Palace Concept - Terrace,1938185,Güner - Berivan - Erdal,,Beyoglu,41.03566,28.97616,Entire home/apt,202,2,29,2019-06-14,0.46,18,363
2935459,Room with Bosporus View!,3575774,Mitch,,Besiktas,41.08516,29.03869,Private room,75,1,1,2016-08-28,0.03,1,0
2938235,Bomonti Penthouse wt summer terrace,1425896,Deniz,,Sisli,41.05349,28.97904,Entire home/apt,462,1,0,,,3,0
2938730,Doug's Pad (Rooms),14266046,Douglas,,Beyoglu,41.03217,28.9776,Private room,196,3,2,2018-04-14,0.03,1,365
2939815,Room and terase with view of bosphors,5125974,Mustafa,,Beyoglu,41.03427,28.98607,Private room,231,1,0,,,1,365
2939938,CITY STUDIO WITH A PRIVATE GARDEN,13555560,Ali,,Sisli,41.06031,28.98489,Entire home/apt,254,30,19,2015-09-21,0.31,14,241
2946022,Lovely terrace in kadikoy,14998635,Memik,,Kadikoy,40.99593,29.03377,Private room,81,1,0,,,1,365
2946152,Newly-renovated apartment 2,12153103,Lindsay,,Fatih,41.02881,28.94707,Entire home/apt,329,2,31,2019-06-20,0.51,5,320
2950454,Super Flat in Center Of Taksim,9514105,Volkan,,Beyoglu,41.03642,28.98038,Entire home/apt,196,2,47,2019-06-07,0.80,21,345
2950614,Deluxe Flat With Terrace in Taksim,9514105,Volkan,,Beyoglu,41.03529,28.98112,Entire home/apt,260,2,91,2019-06-07,1.46,21,296
2953491,bosphorus,7083165,Burcu,,Uskudar,41.03438,29.02578,Entire home/apt,370,1,1,2018-07-09,0.08,1,356
2956971,Family House in Sultanahmet,15092562,Gulsen,,Fatih,41.00658,28.96967,Entire home/apt,341,3,146,2019-06-18,2.36,1,247
2958003,Superlux suites,15097371,Aynur,,Sisli,41.0423,28.98671,Private room,584,1,0,,,1,365
2958626,Super Flat in Center Of Taksim 2,9514105,Volkan,,Beyoglu,41.03616,28.98028,Entire home/apt,196,2,52,2019-06-04,0.87,21,353
2958742,Super Flat in Center Of Taksim 3,9514105,Volkan,,Beyoglu,41.03532,28.97972,Entire home/apt,196,2,56,2019-04-29,0.94,21,354
2958895,Super Flat in Center Of Taksim 4,9514105,Volkan,,Beyoglu,41.03516,28.97978,Entire home/apt,196,1,76,2019-06-12,1.23,21,349
2960563,EKONOMİK DAİRE (7 KİŞİLİK )   D-1,15111432,Kenan,,Fatih,41.00498,28.97126,Entire home/apt,757,2,0,,,8,358
2960627,STANDART DAİRE (7 KİŞİLİK )  D-7,15111432,Kenan,,Fatih,41.00451,28.96976,Entire home/apt,821,2,3,2018-02-23,0.05,8,353
2961680,İKİ YATAK ODALI SÜİT (7 KİŞİLİK )  D-6,15111432,Kenan,,Fatih,41.00521,28.97115,Entire home/apt,890,2,0,,,8,361
2961822,İKİ YATAK ODALI DAİRE (7 KİŞİLİK)  D-5,15111432,Kenan,,Fatih,41.00474,28.97184,Entire home/apt,821,2,3,2018-01-01,0.06,8,353
2963289,Nice flat in home office to rent,15122669,Ferit,,Kadikoy,40.9834,29.02611,Entire home/apt,295,7,1,2014-10-13,0.02,2,365
2965838,PERA★2BR-2BA★SPACIOUS ★BALCONY,15130419,Pera,,Beyoglu,41.02913,28.97557,Entire home/apt,953,3,25,2019-06-03,0.47,3,319
2966834,Luxury  1BR Apt w TERRACE in PERA,15130419,Pera,,Beyoglu,41.0315,28.97442,Entire home/apt,717,1,3,2019-02-04,0.24,3,364
2967662,MERA SUITES NEAR ATATURK AIRPORT,15096088,Mera Suites,,Bagcilar,41.0237,28.81589,Entire home/apt,1641,1,1,2016-04-02,0.03,2,364
2970532,OTTOMAN APARTELE SUITES-2,8218491,Cuneyt,,Fatih,41.00518,28.9648,Entire home/apt,659,2,64,2018-07-25,1.03,6,364
2970570,OTTOMAN APARTELE SUITES-4,8218491,Cuneyt,,Fatih,41.00477,28.96511,Entire home/apt,659,2,8,2018-03-31,0.13,6,364
2970921,Her Ulaşıma Yakın Minimalist Oda ,1836336,Hasan Kemal,,Kadikoy,40.95825,29.10947,Shared room,295,1,1,2014-05-17,0.02,1,365
2972339,Be my guest and enjoy Istanbul,14873446,Ünal,,Fatih,41.01598,28.9309,Private room,283,1,0,,,1,365
2973513,{Berry} Maiden's Tower Concept - Terrace,1938185,Güner - Berivan - Erdal,,Beyoglu,41.03549,28.97502,Entire home/apt,202,2,42,2019-02-24,0.67,18,357
2975082,DELUXE DAİRE  ( 5 KİŞİLİK )  D-2,15111432,Kenan,,Fatih,41.00573,28.97033,Entire home/apt,722,2,1,2017-02-13,0.03,8,353
2975564,İKİ YATAK ODALI SÜİT (8 KİŞİLİK )  D-4,15111432,Kenan,,Fatih,41.00462,28.97011,Entire home/apt,953,2,3,2019-05-05,0.05,8,356
2976629,Good Location Apartment,2231981,Adar,,Beyoglu,41.02966,28.97894,Private room,162,4,28,2015-10-28,0.46,17,365
2977300,Only five minutes walk to Taksim 5,15185223,Aynur,,Sisli,41.04202,28.98449,Private room,318,5,4,2019-05-02,0.67,8,363
2980402,A real home with a view,15202404,Baran,,Besiktas,41.0415,28.99871,Entire home/apt,7512,1,0,,,1,0
2980840,Studio in trendy Cihangir/Taksim,1504533,Caitlin,,Beyoglu,41.03318,28.98219,Entire home/apt,289,4,1,2014-06-04,0.02,1,0
2980914,Private Room in Üsküdar,15205018,Furkan,,Uskudar,41.02404,29.02759,Private room,58,30,1,2017-11-15,0.05,1,116
2981114,İKİ YATAK ODALI SÜİT (8 KİŞİLİK )  D-3,15111432,Kenan,,Fatih,41.00458,28.96983,Entire home/apt,953,2,5,2018-08-27,0.10,8,356
2985376,"Restored flat, view on golden horn",15223431,Gabriel,,Beyoglu,41.03478,28.97249,Entire home/apt,462,2,34,2016-05-26,0.56,1,323
2985438,3 Bedroom Apartment - Very Central,15223535,Ahmet,,Besiktas,41.06336,29.01877,Entire home/apt,659,1,0,,,1,0
2990899,5 minutes to Airport,15251484,Kadir,,Bahcelievler,41.00882,28.81686,Entire home/apt,526,28,0,,,1,365
2992457,Galata Tower Home,15257713,Emiel,,Beyoglu,41.02644,28.97514,Entire home/apt,589,2,59,2019-06-18,1.00,1,302
2993808,Defne Suites,15263096,Sinan,,Beyoglu,41.02694,28.97688,Private room,509,1,0,,,1,365
2995993,Harbiye Residence,15272586,Harbiye,,Sisli,41.04901,28.98617,Entire home/apt,289,1,0,,,2,365
3003506,Private Flat in Istanbul,609475,Hidir,,Fatih,41.00615,28.98103,Entire home/apt,341,1,10,2017-07-06,0.16,4,365
3005016,BUDGET-FRIENDLY HOME,2999718,Resul,,Besiktas,41.04799,29.02596,Entire home/apt,110,1,4,2018-10-31,0.07,4,176
3010521,private room with balcony,11605500,Heyzen,,Bakirkoy,40.98757,28.87315,Private room,202,7,0,,,1,365
3017012,Cozy Flat For Rent in Taksim Area,15375116,Nessi,,Sisli,41.04529,28.98388,Entire home/apt,393,5,1,2018-08-10,0.09,1,365
3024284,your home in istanbul,15409940,Huseyin,,Sisli,41.06314,29.00121,Entire home/apt,376,3,17,2018-10-07,0.30,8,365
